0,1,2,3,4,5,6,7,8
0.4559063,0.5075632,0.5525769,0.26841345,0.48522297,0.008514172,0.5209816,0.2981065,0.9980376
0.45633233,0.3916915,0.55195224,0.2892927,0.49118918,-0.0003100157,0.45230338,0.2624747,1.0010237
0.42459798,0.41914508,0.53474396,0.22293174,0.51310605,0.00024441927,0.4835142,0.35834888,1.0000505
0.40604722,0.41714445,0.52372515,0.2154995,0.50911564,0.0019124665,0.47196195,0.32895347,1.0003748
0.48233587,0.5625281,0.50953656,0.20496456,0.47396192,-0.00071997644,0.48843095,0.27520296,0.9977191
0.42467517,0.45849317,0.55410296,0.23161003,0.48523906,-0.0010490946,0.5172955,0.39060685,1.0004526
0.43171713,0.42087117,0.54080397,0.22407897,0.49349868,0.0021535077,0.48489296,0.35345858,1.0017202
0.41824055,0.414466,0.5452376,0.23296675,0.49721962,0.007786381,0.50860023,0.36626962,1.0025111
0.45700857,0.48450026,0.5282763,0.2466552,0.5035148,0.0037781328,0.48335022,0.3357079,1.0023491
0.5077621,0.40912974,0.55140185,0.2454673,0.49129444,-0.0018696643,0.46557775,0.2455479,1.0072162
0.4244673,0.4373338,0.52702034,0.28285146,0.502344,0.0027628609,0.47828612,0.4156099,0.9981596
0.4498084,0.42360595,0.5315396,0.23570485,0.50260377,0.00084104686,0.48242265,0.3491384,1.0020245
0.44627044,0.4139504,0.5354663,0.19604963,0.48950994,0.0033295855,0.50808907,0.30104226,1.0000519
0.4307512,0.4403222,0.5425654,0.21121371,0.503015,0.012040894,0.5309934,0.40866116,1.0079056
0.41705492,0.435882,0.5471822,0.23834947,0.5059209,0.0028469593,0.49563974,0.2512371,1.0004745
0.4577988,0.51954377,0.5155443,0.2632684,0.49357694,0.0034507245,0.48609835,0.24801253,1.008155
0.43184653,0.42299604,0.5327108,0.18929447,0.49397138,-0.00042715372,0.4835713,0.29072672,1.0032288
0.41703638,0.4148528,0.52628076,0.1787316,0.49725002,0.0038337924,0.50678146,0.3458765,1.0053663
0.4416295,0.4498883,0.5418008,0.25053126,0.5003899,0.0002150975,0.47431976,0.35320422,1.0021431
0.451476,0.4315292,0.5394271,0.23784979,0.50658715,-0.00171635,0.48366243,0.38246942,1.0027201
0.4738474,0.44080395,0.5327341,0.23917152,0.49762845,0.0007659897,0.4406288,0.2677892,1.000841
0.4315113,0.4754173,0.5428999,0.24543649,0.48851687,0.0035362982,0.53722674,0.37986395,0.9984745
0.48402363,0.47602978,0.5370499,0.19926807,0.49518508,-0.003972658,0.49504703,0.31720245,1.0073857
0.454115,0.41154644,0.53397554,0.17509805,0.50285864,0.0010172531,0.4919086,0.36535966,1.0079948
0.41821152,0.51753783,0.5252919,0.21106374,0.48933733,0.0006973289,0.5311738,0.40216723,1.0015398
0.41082525,0.44908425,0.52929235,0.22811957,0.4960209,-0.0009518199,0.49565545,0.28050208,0.9981534
0.4846994,0.4484233,0.5464333,0.22856718,0.49519828,0.002757582,0.5039329,0.3880206,1.0000489
0.49417412,0.46570918,0.5390599,0.24632873,0.5004566,0.0053824997,0.48238575,0.372349,1.009176
0.46083528,0.49496585,0.53023416,0.21998326,0.4999684,0.0030548938,0.5059084,0.31652874,1.002809
0.46973115,0.42904726,0.5270062,0.24783239,0.49348193,0.0040858304,0.45424172,0.3178018,1.000068
0.49472836,0.4491267,0.5331645,0.23428199,0.5032502,0.0030498349,0.49419215,0.36183158,1.0016819
0.40728146,0.43063343,0.52397406,0.25247177,0.5025588,0.00032262056,0.47391593,0.3126017,1.0014266
0.43584314,0.49019057,0.50723857,0.19879283,0.49626157,0.0030600794,0.5132115,0.38627583,0.9985473
0.39293072,0.4296232,0.5335774,0.22557542,0.4956746,0.0061320765,0.5126151,0.35175273,1.001267
0.49326918,0.44783333,0.5434818,0.23960309,0.5135177,0.0026556023,0.48640087,0.40546116,1.0038549
0.41213405,0.3585851,0.54649585,0.2194236,0.5010641,0.006656158,0.56028545,0.41554236,0.98490894
0.46952397,0.48004222,0.5479386,0.25222325,0.48198584,0.0015693188,0.4983057,0.332509,1.0011722
0.43810716,0.42658377,0.53549635,0.20344801,0.5070234,0.0020331063,0.50080156,0.4130577,1.0014038
0.43034345,0.46843582,0.540327,0.231109,0.50586236,0.00026051252,0.48324862,0.38572085,1.0091302
0.36463663,0.41595662,0.52018243,0.20194736,0.49613917,0.0016630136,0.47751582,0.43549347,1.0051919
0.4593217,0.5188142,0.5493085,0.28781393,0.48906747,0.0019993067,0.47545883,0.27089685,1.0035594
0.45166802,0.44677225,0.53627044,0.21849865,0.49044162,0.0065128794,0.5360012,0.3953742,1.0030544
0.54681706,0.47062185,0.5499162,0.21137136,0.5071444,0.000968869,0.49592918,0.36698294,1.0028147
0.46207696,0.44951662,0.54808664,0.23883317,0.5013278,-0.001239945,0.4718166,0.3358914,1.0044822
0.42508477,0.45641804,0.5276913,0.22867635,0.50143397,0.0028956153,0.49844626,0.40188462,0.9973312
0.42035344,0.46542168,0.53543645,0.2514712,0.49890715,0.0020864115,0.50755,0.39370707,1.000482
0.4469101,0.42274728,0.5242348,0.20695779,0.51686656,0.0030104325,0.46535227,0.4381749,1.0013413
0.4648276,0.44254723,0.542098,0.23426352,0.5155635,0.0033476308,0.5150375,0.42878893,1.0026474
0.43139163,0.44965842,0.53075176,0.17260087,0.49822533,0.00042089,0.50167227,0.3235259,1.004363
0.4300505,0.4723542,0.5324103,0.24033932,0.49224684,0.0014372237,0.48634505,0.33942106,0.9994646
0.4271473,0.44336656,0.5345904,0.22382359,0.50702935,0.0017175556,0.51166785,0.34360242,1.0007484
0.4334968,0.45721173,0.52494514,0.2298061,0.49955332,0.0021195107,0.48649132,0.35332456,1.0009153
0.4042329,0.3555379,0.51451457,0.26242128,0.50398535,-0.00198301,0.4707423,0.40887457,0.9996782
0.44559398,0.46685705,0.55512506,0.26001662,0.4847746,0.0019291074,0.4928459,0.3481092,1.0017208
0.46327052,0.42954254,0.5261258,0.2433568,0.50319254,0.0062678223,0.4633926,0.31649745,0.9930334
0.44611517,0.4477318,0.5303063,0.19042301,0.49700904,-0.0020492568,0.5068654,0.41161203,1.0033978
0.4447635,0.42645636,0.54865307,0.21929197,0.5020753,-0.0013895712,0.4968181,0.36289614,1.0051864
0.4566516,0.46507642,0.53112423,0.21059433,0.48757818,0.000777214,0.51131284,0.3243069,1.0044299
0.4368846,0.45790753,0.535087,0.21750464,0.48763064,-0.0018291741,0.49859682,0.30451033,1.0017188
0.41642186,0.4571521,0.5244904,0.18399668,0.4749118,-0.000998874,0.5316493,0.32304287,1.0063441
0.47744694,0.46435502,0.52751964,0.1588838,0.5008937,0.004762321,0.52407855,0.3455782,1.0046976
0.4289692,0.44403952,0.52954817,0.24335736,0.4976727,-0.0002760783,0.50631493,0.28002247,1.0015374
0.44777635,0.43195263,0.5241098,0.22109763,0.4851479,0.001849211,0.4878543,0.31389168,1.0029297
0.41744092,0.5058307,0.5253645,0.21013774,0.48645407,0.004481594,0.5113433,0.35058033,1.0007644
0.4554938,0.4695806,0.5306881,0.20613451,0.50342643,0.003843739,0.5036351,0.3300836,1.0011715
0.42494348,0.42288265,0.5509293,0.21903805,0.49648926,0.003572441,0.5294478,0.29830042,0.9940518
0.4211325,0.40684262,0.54457265,0.22460645,0.49897736,0.0038938627,0.50193703,0.3699408,1.0026973
0.43040714,0.4610864,0.52565974,0.24143691,0.49555194,-0.0010095767,0.5062195,0.34567252,1.0006448
0.50110394,0.4308014,0.51665443,0.23260362,0.52003855,0.0040373867,0.46306807,0.3392066,1.000674
0.4641191,0.413951,0.5446466,0.26091108,0.5127311,0.006681851,0.47646204,0.425926,0.99629503
0.4707205,0.42966202,0.5305547,0.2501819,0.4952749,0.002324532,0.48328015,0.29586348,0.99994546
0.3924042,0.41426018,0.5159495,0.23950353,0.48094735,-0.00078437926,0.5206337,0.37541807,0.99894685
0.5114994,0.44667912,0.55998,0.22485258,0.4912435,-0.00022975431,0.47331697,0.33129823,1.0067382
0.45716232,0.46013355,0.55153304,0.2485298,0.49465346,0.00163076,0.530456,0.34702766,0.9978178
0.41277492,0.44966277,0.5205396,0.21834749,0.48414502,-0.000761316,0.47761703,0.32369807,1.000823
0.38866457,0.60819685,0.51850283,0.24727954,0.45169428,0.0007647529,0.53626114,0.40920067,1.0089843
0.4542411,0.47729105,0.5299281,0.20956473,0.50300974,0.0020522356,0.48153472,0.32946935,1.0057817
0.43495065,0.46847787,0.5393109,0.24486351,0.5010381,0.0009914294,0.48895463,0.40601692,0.9997834
0.4814285,0.4440721,0.55246294,0.25195116,0.50310457,0.00044181495,0.47192597,0.35939118,1.0011683
0.40966624,0.3519512,0.5210356,0.17335841,0.50569946,0.00192663,0.49129045,0.3413906,1.0064139
0.4076504,0.37541977,0.52355194,0.22786428,0.49668205,0.0032487393,0.5148012,0.346224,1.0019796
0.45473543,0.46977514,0.53832227,0.26542133,0.50631887,0.0010362968,0.48588347,0.40603358,1.0081844
0.4169254,0.44143724,0.5316618,0.22755258,0.49559784,0.004017568,0.5019978,0.32180557,1.0013984
0.4144612,0.5493574,0.48216265,0.25594664,0.4897282,0.008828032,0.50842345,0.289802,0.9926697
0.42623103,0.43627688,0.5319365,0.18754292,0.49461672,0.0025871575,0.4938461,0.37227747,1.004004
0.44990674,0.4029287,0.5240018,0.26250002,0.49392018,-0.0029444813,0.46933886,0.31615877,1.0019869
0.48297504,0.4840553,0.5326428,0.20510297,0.4881018,-0.0034970276,0.49257237,0.31215897,1.0028095
0.4617907,0.40900266,0.5390608,0.19979545,0.4979038,0.0033215464,0.49393916,0.34516573,1.0048255
0.45223305,0.44089317,0.5367712,0.29386157,0.49213982,0.0015820146,0.47413105,0.3787596,0.99838614
0.445447,0.5065912,0.5333077,0.23893711,0.4947742,0.0030895204,0.5017722,0.35927713,1.0028087
0.42952064,0.47917446,0.52838594,0.25440022,0.49004686,-0.0012322038,0.49134332,0.31266844,1.0004855
0.4264115,0.42203024,0.53372025,0.2037343,0.49131253,0.0007103786,0.48011938,0.41229787,1.0022614
0.48940617,0.47942296,0.55517393,0.22713439,0.50229603,0.0018922344,0.5377015,0.4359244,0.9989387
0.45156592,0.42635658,0.5298099,0.21633053,0.5121747,0.0008175328,0.47491464,0.36905318,1.0001879
0.4650442,0.5036465,0.53212446,0.23614989,0.5015368,0.0032064386,0.48790523,0.37643018,1.0055599
