0,1,2,3,4,5,6,7,8,9,10
6.0,9.0,54.0,1.5,0.14800000000000002,0.29600000000000004,4.0,8.0,16.0,2.0,1
1.0,8.0,8.0,8.0,0.875,1.0,7.0,7.0,8.0,1.0,1
83.0,277.0,22991.0,3.337,0.18,0.365,6.86,4138.0,8387.0,603.0,1
304.0,463.0,140752.0,1.523,0.063,0.121,3.91,8898.0,17081.0,2273.0,1
1.0,206.0,206.0,206.0,0.99,1.0,204.0,204.0,206.0,1.0,1
2.0,69.0,138.0,34.5,0.623,0.906,10.75,86.0,125.0,8.0,1
3.0,54.0,162.0,18.0,0.364,0.519,8.43,59.0,84.0,7.0,1
30.0,61.0,1830.0,2.033,0.157,0.483,1.88,288.0,884.0,153.0,1
3.0,116.0,348.0,38.667,0.385,0.494,33.5,134.0,172.0,4.0,1
20.0,1.0,20.0,0.05,1.0,1.0,20.0,20.0,20.0,1.0,1
85.0,69.0,5865.0,0.812,0.165,0.441,1.44,969.0,2588.0,674.0,1
47.0,286.0,13442.0,6.085,0.183,0.317,4.67,2459.0,4258.0,526.0,1
9.0,6.0,54.0,0.667,0.407,0.519,5.5,22.0,28.0,4.0,1
3.0,541.0,1623.0,180.33,0.71,0.747,88.62,1152.0,1213.0,13.0,1
31.0,1.0,31.0,0.032,1.0,1.0,31.0,31.0,31.0,1.0,1
29.0,32.0,928.0,1.103,0.4320000000000001,0.6890000000000001,6.27,401.0,639.0,64.0,1
1.0,15.0,15.0,15.0,0.867,1.0,6.5,13.0,15.0,2.0,1
1.0,184.0,184.0,184.0,0.967,1.0,44.5,178.0,184.0,4.0,1
1.0,17.0,17.0,17.0,0.765,1.0,3.25,13.0,17.0,4.0,1
8.0,9.0,72.0,1.125,0.125,0.319,4.5,9.0,23.0,2.0,1
9.0,2.0,18.0,0.222,0.611,0.722,11.0,11.0,13.0,1.0,1
1.0,41.0,41.0,41.0,0.78,1.0,4.57,32.0,41.0,7.0,1
3.0,183.0,549.0,61.0,0.488,0.5770000000000001,29.78,268.0,317.0,9.0,1
1.0,48.0,48.0,48.0,0.875,1.0,10.5,42.0,48.0,4.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,25.0,25.0,25.0,1.0,1.0,25.0,25.0,25.0,1.0,1
8.0,16.0,128.0,2.0,0.156,0.8590000000000001,5.0,20.0,110.0,4.0,1
11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,1
45.0,79.0,3555.0,1.756,0.087,0.195,4.81,308.0,693.0,64.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
5.0,333.0,1665.0,66.6,0.374,0.413,36.65,623.0,688.0,17.0,1
5.0,7.0,35.0,1.4,0.2,0.314,7.0,7.0,11.0,1.0,1
25.0,169.0,4225.0,6.76,0.215,0.947,1.57,907.0,4000.0,579.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
5.0,2.0,10.0,0.4,0.7,0.7,7.0,7.0,7.0,1.0,1
1.0,42.0,42.0,42.0,0.19,1.0,1.6,8.0,42.0,5.0,1
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,1
1.0,20.0,20.0,20.0,0.55,1.0,1.38,11.0,20.0,8.0,1
1.0,62.0,62.0,62.0,0.984,1.0,61.0,61.0,62.0,1.0,1
166.0,472.0,78352.0,2.843,0.359,0.547,17.12,28093.0,42821.0,1641.0,1
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,1
17.0,342.0,5814.0,20.118,0.916,0.996,30.27,5328.0,5790.0,176.0,1
1.0,36.0,36.0,36.0,0.583,1.0,5.25,21.0,36.0,4.0,1
1.0,78.0,78.0,78.0,0.949,1.0,24.67,74.0,78.0,3.0,1
1.0,28.0,28.0,28.0,0.536,1.0,3.0,15.0,28.0,5.0,1
17.0,9.0,153.0,0.529,0.209,0.4970000000000001,1.88,32.0,76.0,17.0,1
1.0,180.0,180.0,180.0,0.983,1.0,88.5,177.0,180.0,2.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,245.0,697.0,35.0,1
1.0,13.0,13.0,13.0,1.0,1.0,13.0,13.0,13.0,1.0,1
7.0,9.0,63.0,1.286,0.14300000000000002,0.238,9.0,9.0,15.0,1.0,1
186.0,469.0,87234.0,2.522,0.378,0.529,22.29,33017.0,46133.0,1481.0,1
1.0,14.0,14.0,14.0,1.0,1.0,14.0,14.0,14.0,1.0,1
1.0,69.0,69.0,69.0,0.667,1.0,4.18,46.0,69.0,11.0,1
64.0,73.0,4672.0,1.141,0.403,0.445,72.38,1882.0,2077.0,26.0,1
9.0,4.0,36.0,0.444,0.25,0.75,9.0,9.0,27.0,1.0,1
1.0,138.0,138.0,138.0,1.0,1.0,138.0,138.0,138.0,1.0,1
1.0,14.0,14.0,14.0,1.0,1.0,14.0,14.0,14.0,1.0,1
2.0,50.0,100.0,25.0,0.46,0.51,15.33,46.0,51.0,3.0,1
29.0,48.0,1392.0,1.655,0.116,0.268,5.06,162.0,373.0,32.0,1
14.0,17.0,238.0,1.214,0.113,0.387,1.8,27.0,92.0,15.0,1
5.0,128.0,640.0,25.6,0.759,0.764,162.0,486.0,489.0,3.0,1
11.0,48.0,528.0,4.364,0.237,0.39,7.35,125.0,206.0,17.0,1
1.0,278.0,278.0,278.0,0.946,1.0,29.22,263.0,278.0,9.0,1
1.0,15.0,15.0,15.0,0.5329999999999999,1.0,2.0,8.0,15.0,4.0,1
2.0,537.0,1074.0,268.5,0.52,0.621,26.57,558.0,667.0,21.0,1
1.0,94.0,94.0,94.0,0.564,1.0,3.31,53.0,94.0,16.0,1
1.0,51.0,51.0,51.0,0.471,1.0,2.4,24.0,51.0,10.0,1
31.0,105.0,3255.0,3.387,0.242,0.456,4.89,787.0,1485.0,161.0,1
25.0,300.0,7500.0,12.0,0.065,0.071,40.33,484.0,531.0,12.0,1
2.0,22.0,44.0,11.0,0.705,0.8640000000000001,15.5,31.0,38.0,2.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
118.0,105.0,12390.0,0.89,0.052000000000000005,0.105,3.33,642.0,1296.0,193.0,1
49.0,79.0,3871.0,1.612,0.084,0.179,7.36,324.0,694.0,44.0,1
4.0,19.0,76.0,4.75,0.276,0.382,5.25,21.0,29.0,4.0,1
1.0,45.0,45.0,45.0,0.933,1.0,21.0,42.0,45.0,2.0,1
4.0,5.0,20.0,1.25,0.35,0.8,2.33,7.0,16.0,3.0,1
1.0,95.0,95.0,95.0,1.0,1.0,95.0,95.0,95.0,1.0,1
1.0,65.0,65.0,65.0,0.6459999999999999,1.0,3.0,42.0,65.0,14.0,1
306.0,465.0,142290.0,1.52,0.055,0.123,2.69,7861.0,17452.0,2925.0,1
28.0,330.0,9240.0,11.786,0.057,0.066,31.0,527.0,614.0,17.0,1
2.0,536.0,1072.0,268.0,0.586,0.6859999999999999,21.66,628.0,735.0,29.0,1
25.0,1.0,25.0,0.04,1.0,1.0,25.0,25.0,25.0,1.0,1
4.0,194.0,776.0,48.5,0.263,0.273,34.0,204.0,212.0,6.0,1
2.0,536.0,1072.0,268.0,0.532,0.5579999999999999,30.0,570.0,598.0,19.0,1
32.0,1.0,32.0,0.031,1.0,1.0,32.0,32.0,32.0,1.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
1.0,35.0,35.0,35.0,0.857,1.0,10.0,30.0,35.0,3.0,1
2.0,123.0,246.0,61.5,0.5,0.504,123.0,123.0,124.0,1.0,1
13.0,5.0,65.0,0.385,0.32299999999999995,0.5539999999999999,5.25,21.0,36.0,4.0,1
5.0,280.0,1400.0,56.0,0.78,0.7859999999999999,156.0,1092.0,1100.0,7.0,1
1.0,235.0,235.0,235.0,0.923,1.0,27.13,217.0,235.0,8.0,1
14.0,1.0,14.0,0.071,1.0,1.0,14.0,14.0,14.0,1.0,1
5.0,4.0,20.0,0.8,0.45,0.65,4.5,9.0,13.0,2.0,1
3.0,537.0,1611.0,179.0,0.353,0.364,71.13,569.0,587.0,8.0,1
4.0,115.0,460.0,28.75,0.426,0.487,17.82,196.0,224.0,11.0,1
187.0,141.0,26367.0,0.754,0.415,0.884,4.69,10947.0,23301.0,2333.0,1
2.0,199.0,398.0,99.5,0.485,0.508,32.17,193.0,202.0,6.0,1
2.0,48.0,96.0,24.0,0.625,0.677,30.0,60.0,65.0,2.0,1
1.0,63.0,63.0,63.0,0.5870000000000001,1.0,2.31,37.0,63.0,16.0,1
8.0,5.0,40.0,0.625,0.275,0.45,3.67,11.0,18.0,3.0,1
2.0,25.0,50.0,12.5,0.36,1.0,4.5,18.0,50.0,4.0,1
19.0,47.0,893.0,2.474,0.078,0.112,3.89,70.0,100.0,18.0,1
93.0,4.0,372.0,0.043,0.419,0.565,2.89,156.0,210.0,54.0,1
54.0,357.0,19278.0,6.6110000000000015,0.324,0.644,6.22,6238.0,12422.0,1003.0,1
1.0,70.0,70.0,70.0,0.943,1.0,22.0,66.0,70.0,3.0,1
1.0,20.0,20.0,20.0,0.75,1.0,3.0,15.0,20.0,5.0,1
13.0,5.0,65.0,0.385,0.123,0.5379999999999999,8.0,8.0,35.0,1.0,1
29.0,31.0,899.0,1.069,0.463,0.726,6.93,416.0,653.0,60.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
54.0,48.0,2592.0,0.889,0.14300000000000002,0.264,6.85,370.0,685.0,54.0,1
10.0,1.0,10.0,0.1,0.9,1.0,9.0,9.0,10.0,1.0,1
1.0,102.0,102.0,102.0,0.961,1.0,24.5,98.0,102.0,4.0,1
36.0,96.0,3456.0,2.667,0.096,0.207,7.7,331.0,717.0,43.0,1
1.0,45.0,45.0,45.0,0.244,1.0,1.38,11.0,45.0,8.0,1
2.0,18.0,36.0,9.0,0.8059999999999999,0.833,29.0,29.0,30.0,1.0,1
42.0,7.0,294.0,0.16699999999999998,0.282,0.4320000000000001,2.18,83.0,127.0,38.0,1
6.0,5.0,30.0,0.833,0.233,0.633,1.75,7.0,19.0,4.0,1
1.0,277.0,277.0,277.0,0.993,1.0,137.5,275.0,277.0,2.0,1
158.0,167.0,26386.0,1.057,0.16,0.276,8.24,4213.0,7279.0,511.0,1
11.0,427.0,4697.0,38.81800000000001,0.5660000000000001,0.57,189.79,2657.0,2676.0,14.0,1
1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,1
83.0,326.0,27058.0,3.928,0.28600000000000003,0.6709999999999999,7.55,7741.0,18149.0,1025.0,1
1.0,29.0,29.0,29.0,0.931,1.0,13.5,27.0,29.0,2.0,1
2.0,537.0,1074.0,268.5,0.621,0.747,16.68,667.0,802.0,40.0,1
3.0,259.0,777.0,86.333,0.96,0.978,67.82,746.0,760.0,11.0,1
9.0,17.0,153.0,1.889,0.14400000000000002,0.458,3.14,22.0,70.0,7.0,1
2.0,21.0,42.0,10.5,0.452,1.0,6.33,19.0,42.0,3.0,1
7.0,13.0,91.0,1.857,0.154,0.484,2.0,14.0,44.0,7.0,1
58.0,3.0,174.0,0.052000000000000005,0.339,0.345,59.0,59.0,60.0,1.0,1
28.0,61.0,1708.0,2.1790000000000003,0.172,0.509,1.97,294.0,870.0,149.0,1
1.0,159.0,159.0,159.0,0.975,1.0,77.5,155.0,159.0,2.0,1
2.0,100.0,200.0,50.0,0.46,0.505,11.5,92.0,101.0,8.0,1
5.0,2.0,10.0,0.4,0.8,0.8,8.0,8.0,8.0,1.0,1
7.0,46.0,322.0,6.5710000000000015,0.177,0.304,8.14,57.0,98.0,7.0,1
1.0,16.0,16.0,16.0,0.938,1.0,15.0,15.0,16.0,1.0,1
14.0,1.0,14.0,0.071,1.0,1.0,14.0,14.0,14.0,1.0,1
1.0,47.0,47.0,47.0,0.532,1.0,25.0,25.0,47.0,1.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
117.0,1.0,117.0,0.009000000000000001,1.0,1.0,117.0,117.0,117.0,1.0,1
1.0,288.0,288.0,288.0,0.424,1.0,1.02,122.0,288.0,120.0,1
11.0,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,1
54.0,1.0,54.0,0.019,1.0,1.0,54.0,54.0,54.0,1.0,1
1.0,196.0,196.0,196.0,0.98,1.0,64.0,192.0,196.0,3.0,1
2.0,16.0,32.0,8.0,0.25,0.531,2.67,8.0,17.0,3.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,0.555,82.57,578.0,596.0,7.0,1
2.0,116.0,232.0,58.0,0.616,0.802,17.88,143.0,186.0,8.0,1
1.0,16.0,16.0,16.0,1.0,1.0,16.0,16.0,16.0,1.0,1
1.0,131.0,131.0,131.0,0.977,1.0,64.0,128.0,131.0,2.0,1
15.0,14.0,210.0,0.933,0.11,0.338,1.92,23.0,71.0,12.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
1.0,9.0,9.0,9.0,0.889,1.0,8.0,8.0,9.0,1.0,1
1.0,136.0,136.0,136.0,0.963,1.0,32.75,131.0,136.0,4.0,1
16.0,29.0,464.0,1.813,0.14400000000000002,0.496,2.58,67.0,230.0,26.0,1
3.0,59.0,177.0,19.667,0.475,0.475,84.0,84.0,84.0,1.0,1
1.0,76.0,76.0,76.0,0.961,1.0,36.5,73.0,76.0,2.0,1
2.0,176.0,352.0,88.0,0.528,0.605,31.0,186.0,213.0,6.0,1
1.0,19.0,19.0,19.0,0.684,1.0,4.33,13.0,19.0,3.0,1
1.0,26.0,26.0,26.0,1.0,1.0,26.0,26.0,26.0,1.0,1
1.0,413.0,413.0,413.0,0.998,1.0,412.0,412.0,413.0,1.0,1
7.0,2.0,14.0,0.28600000000000003,0.643,0.7140000000000001,9.0,9.0,10.0,1.0,1
11.0,552.0,6072.0,50.182,0.816,0.816,4955.0,4955.0,4955.0,1.0,1
36.0,48.0,1728.0,1.3330000000000002,0.14300000000000002,0.4370000000000001,3.58,247.0,755.0,69.0,1
10.0,12.0,120.0,1.2,0.208,0.583,1.67,25.0,70.0,15.0,1
804.0,11.0,8844.0,0.014,0.191,0.233,15.64,1689.0,2058.0,108.0,1
22.0,1.0,22.0,0.045,1.0,1.0,22.0,22.0,22.0,1.0,1
1.0,199.0,199.0,199.0,0.945,1.0,37.6,188.0,199.0,5.0,1
1.0,52.0,52.0,52.0,0.981,1.0,51.0,51.0,52.0,1.0,1
65.0,50.0,3250.0,0.769,0.454,0.487,245.83,1475.0,1582.0,6.0,1
1.0,199.0,199.0,199.0,0.99,1.0,197.0,197.0,199.0,1.0,1
1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1
2.0,204.0,408.0,102.0,0.412,0.6809999999999999,10.5,168.0,278.0,16.0,1
6.0,12.0,72.0,2.0,0.139,0.514,1.43,10.0,37.0,7.0,1
1.0,13.0,13.0,13.0,1.0,1.0,13.0,13.0,13.0,1.0,1
2.0,17.0,34.0,8.5,0.588,0.971,6.67,20.0,33.0,3.0,1
1.0,81.0,81.0,81.0,0.901,1.0,24.33,73.0,81.0,3.0,1
1.0,124.0,124.0,124.0,0.444,1.0,7.86,55.0,124.0,7.0,1
1.0,10.0,10.0,10.0,0.8,1.0,4.0,8.0,10.0,2.0,1
37.0,1.0,37.0,0.027000000000000003,1.0,1.0,37.0,37.0,37.0,1.0,1
1.0,14.0,14.0,14.0,0.643,1.0,3.0,9.0,14.0,3.0,1
1.0,58.0,58.0,58.0,0.845,1.0,9.8,49.0,58.0,5.0,1
86.0,67.0,5762.0,0.779,0.16399999999999998,0.935,2.37,947.0,5386.0,399.0,1
1.0,32.0,32.0,32.0,0.469,1.0,1.88,15.0,32.0,8.0,1
3.0,304.0,912.0,101.33,0.555,0.6859999999999999,42.17,506.0,626.0,12.0,1
