0,1,2,3,4,5,6,7,8,9,10
1.0,25.0,25.0,25.0,1.0,1.0,25.0,25.0,25.0,1.0,1
1.0,39.0,39.0,39.0,0.308,1.0,1.71,12.0,39.0,7.0,1
1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,1
1.0,20.0,20.0,20.0,0.55,1.0,1.38,11.0,20.0,8.0,1
2.0,46.0,92.0,23.0,0.511,0.5539999999999999,47.0,47.0,51.0,1.0,1
8.0,4.0,32.0,0.5,0.438,0.594,7.0,14.0,19.0,2.0,1
1.0,79.0,79.0,79.0,0.608,1.0,6.86,48.0,79.0,7.0,1
1.0,47.0,47.0,47.0,0.532,1.0,25.0,25.0,47.0,1.0,1
3.0,544.0,1632.0,181.33,0.326,0.406,16.12,532.0,662.0,33.0,1
1.0,257.0,257.0,257.0,1.0,1.0,257.0,257.0,257.0,1.0,1
1.0,106.0,106.0,106.0,0.434,1.0,1.02,46.0,106.0,45.0,1
804.0,11.0,8844.0,0.014,0.191,0.233,15.64,1689.0,2058.0,108.0,1
14.0,19.0,266.0,1.357,0.113,0.504,30.0,30.0,134.0,1.0,1
3.0,113.0,339.0,37.667,0.35700000000000004,0.378,30.25,121.0,128.0,4.0,1
2.0,536.0,1072.0,268.0,0.586,0.6859999999999999,21.66,628.0,735.0,29.0,1
2.0,415.0,830.0,207.5,0.505,0.578,16.76,419.0,480.0,25.0,1
37.0,1.0,37.0,0.027000000000000003,1.0,1.0,37.0,37.0,37.0,1.0,1
136.0,1.0,136.0,0.006999999999999999,0.993,1.0,135.0,135.0,136.0,1.0,1
5.0,333.0,1665.0,66.6,0.374,0.413,36.65,623.0,688.0,17.0,1
4.0,2.0,8.0,0.5,0.875,0.875,7.0,7.0,7.0,1.0,1
1.0,67.0,67.0,67.0,0.985,1.0,66.0,66.0,67.0,1.0,1
1.0,26.0,26.0,26.0,1.0,1.0,26.0,26.0,26.0,1.0,1
29.0,48.0,1392.0,1.655,0.116,0.268,5.06,162.0,373.0,32.0,1
1.0,28.0,28.0,28.0,0.964,1.0,27.0,27.0,28.0,1.0,1
2.0,18.0,36.0,9.0,0.667,0.6940000000000001,24.0,24.0,25.0,1.0,1
3.0,132.0,396.0,44.0,0.505,0.5579999999999999,20.0,200.0,221.0,10.0,1
2.0,32.0,64.0,16.0,0.516,0.531,33.0,33.0,34.0,1.0,1
2.0,48.0,96.0,24.0,0.625,0.677,30.0,60.0,65.0,2.0,1
6.0,142.0,852.0,23.667,0.115,0.173,6.53,98.0,147.0,15.0,1
1.0,145.0,145.0,145.0,0.972,1.0,35.25,141.0,145.0,4.0,1
2.0,536.0,1072.0,268.0,0.498,0.5329999999999999,41.08,534.0,571.0,13.0,1
24.0,18.0,432.0,0.75,0.139,0.377,2.07,60.0,163.0,29.0,1
83.0,315.0,26145.0,3.795,0.295,0.594,9.21,7725.0,15523.0,839.0,1
1.0,37.0,37.0,37.0,0.8109999999999999,1.0,6.0,30.0,37.0,5.0,1
2.0,538.0,1076.0,269.0,0.519,0.684,34.88,558.0,736.0,16.0,1
1.0,73.0,73.0,73.0,0.616,1.0,3.75,45.0,73.0,12.0,1
6.0,9.0,54.0,1.5,0.14800000000000002,0.29600000000000004,4.0,8.0,16.0,2.0,1
1.0,46.0,46.0,46.0,0.7829999999999999,1.0,12.0,36.0,46.0,3.0,1
158.0,167.0,26386.0,1.057,0.16,0.276,8.24,4213.0,7279.0,511.0,1
12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,1
1.0,12.0,12.0,12.0,0.75,1.0,9.0,9.0,12.0,1.0,1
3.0,259.0,777.0,86.333,0.96,0.978,67.82,746.0,760.0,11.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,10.0,10.0,10.0,0.9,1.0,9.0,9.0,10.0,1.0,1
2.0,536.0,1072.0,268.0,0.537,0.622,24.0,576.0,667.0,24.0,1
29.0,32.0,928.0,1.103,0.476,0.72,7.25,442.0,668.0,61.0,1
1.0,94.0,94.0,94.0,0.564,1.0,3.31,53.0,94.0,16.0,1
2.0,176.0,352.0,88.0,0.528,0.605,31.0,186.0,213.0,6.0,1
3.0,129.0,387.0,43.0,0.305,0.377,11.8,118.0,146.0,10.0,1
1.0,114.0,114.0,114.0,0.939,1.0,21.4,107.0,114.0,5.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
197.0,198.0,39006.0,1.005,0.273,0.332,46.93,10654.0,12964.0,227.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
5.0,4.0,20.0,0.8,0.45,0.65,4.5,9.0,13.0,2.0,1
22.0,22.0,484.0,1.0,0.107,0.473,1.79,52.0,229.0,29.0,1
29.0,32.0,928.0,1.103,0.4320000000000001,0.6890000000000001,6.27,401.0,639.0,64.0,1
1.0,148.0,148.0,148.0,0.959,1.0,47.33,142.0,148.0,3.0,1
7.0,2.0,14.0,0.28600000000000003,0.643,0.7140000000000001,9.0,9.0,10.0,1.0,1
28.0,32.0,896.0,1.143,0.462,0.722,7.02,414.0,647.0,59.0,1
1.0,84.0,84.0,84.0,0.917,1.0,19.25,77.0,84.0,4.0,1
1.0,16.0,16.0,16.0,0.938,1.0,15.0,15.0,16.0,1.0,1
36.0,48.0,1728.0,1.3330000000000002,0.14300000000000002,0.4370000000000001,3.58,247.0,755.0,69.0,1
11.0,552.0,6072.0,50.182,0.816,0.816,4955.0,4955.0,4955.0,1.0,1
2.0,69.0,138.0,34.5,0.623,0.906,10.75,86.0,125.0,8.0,1
178.0,140.0,24920.0,0.787,0.574,0.649,21.52,14292.0,16177.0,664.0,1
29.0,31.0,899.0,1.069,0.463,0.726,6.93,416.0,653.0,60.0,1
1.0,206.0,206.0,206.0,0.99,1.0,204.0,204.0,206.0,1.0,1
25.0,1.0,25.0,0.04,1.0,1.0,25.0,25.0,25.0,1.0,1
3.0,500.0,1500.0,166.67,0.373,0.421,19.28,559.0,632.0,29.0,1
83.0,314.0,26062.0,3.783,0.298,0.6709999999999999,8.75,7772.0,17482.0,888.0,1
52.0,48.0,2496.0,0.923,0.138,0.248,7.67,345.0,619.0,45.0,1
34.0,27.0,918.0,0.794,0.219,0.5539999999999999,3.09,201.0,509.0,65.0,1
1.0,27.0,27.0,27.0,0.407,1.0,1.83,11.0,27.0,6.0,1
2.0,538.0,1076.0,269.0,0.637,0.703,29.78,685.0,756.0,23.0,1
2.0,50.0,100.0,25.0,0.46,0.51,15.33,46.0,51.0,3.0,1
45.0,79.0,3555.0,1.756,0.087,0.195,4.81,308.0,693.0,64.0,1
11.0,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,1
8.0,1.0,8.0,0.125,0.875,1.0,7.0,7.0,8.0,1.0,1
13.0,13.0,169.0,1.0,0.124,0.45,3.5,21.0,76.0,6.0,1
1.0,15.0,15.0,15.0,0.5329999999999999,1.0,2.0,8.0,15.0,4.0,1
1.0,58.0,58.0,58.0,0.845,1.0,9.8,49.0,58.0,5.0,1
2.0,22.0,44.0,11.0,0.477,1.0,21.0,21.0,44.0,1.0,1
38.0,70.0,2660.0,1.842,0.059,0.062,19.63,157.0,165.0,8.0,1
54.0,357.0,19278.0,6.6110000000000015,0.299,0.655,6.4,5766.0,12626.0,901.0,1
4.0,524.0,2096.0,131.0,0.542,0.603,40.57,1136.0,1264.0,28.0,1
1.0,36.0,36.0,36.0,0.583,1.0,4.2,21.0,36.0,5.0,1
1.0,52.0,52.0,52.0,0.981,1.0,51.0,51.0,52.0,1.0,1
98.0,3.0,294.0,0.031,0.48,0.486,141.0,141.0,143.0,1.0,1
21.0,2.0,42.0,0.095,0.738,0.738,31.0,31.0,31.0,1.0,1
49.0,79.0,3871.0,1.612,0.084,0.179,7.36,324.0,694.0,44.0,1
2.0,535.0,1070.0,267.5,0.545,0.629,24.29,583.0,673.0,24.0,1
1.0,70.0,70.0,70.0,1.0,1.0,70.0,70.0,70.0,1.0,1
31.0,105.0,3255.0,3.387,0.242,0.456,4.89,787.0,1485.0,161.0,1
118.0,105.0,12390.0,0.89,0.052000000000000005,0.105,3.33,642.0,1296.0,193.0,1
84.0,1.0,84.0,0.012,1.0,1.0,84.0,84.0,84.0,1.0,1
5.0,7.0,35.0,1.4,0.229,0.6,2.67,8.0,21.0,3.0,1
9.0,2.0,18.0,0.222,0.611,0.722,11.0,11.0,13.0,1.0,1
7.0,9.0,63.0,1.286,0.14300000000000002,0.238,9.0,9.0,15.0,1.0,1
1.0,15.0,15.0,15.0,0.867,1.0,6.5,13.0,15.0,2.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
26.0,1.0,26.0,0.038,1.0,1.0,26.0,26.0,26.0,1.0,1
18.0,342.0,6156.0,19.0,0.847,0.897,43.48,5217.0,5522.0,120.0,1
3.0,286.0,858.0,95.333,0.406,0.4270000000000001,87.0,348.0,366.0,4.0,1
1.0,44.0,44.0,44.0,0.25,1.0,2.2,11.0,44.0,5.0,1
28.0,31.0,868.0,1.107,0.508,0.767,7.47,441.0,666.0,59.0,1
27.0,4.0,108.0,0.14800000000000002,0.333,0.667,2.57,36.0,72.0,14.0,1
1.0,95.0,95.0,95.0,1.0,1.0,95.0,95.0,95.0,1.0,1
9.0,10.0,90.0,1.111,0.14400000000000002,0.522,6.5,13.0,47.0,2.0,1
1.0,11.0,11.0,11.0,0.727,1.0,4.0,8.0,11.0,2.0,1
2.0,537.0,1074.0,268.5,0.594,0.655,21.27,638.0,703.0,30.0,1
1.0,44.0,44.0,44.0,0.909,1.0,20.0,40.0,44.0,2.0,1
6.0,21.0,126.0,3.5,0.198,0.444,1.67,25.0,56.0,15.0,1
7.0,13.0,91.0,1.857,0.154,0.484,2.0,14.0,44.0,7.0,1
1.0,98.0,98.0,98.0,0.939,1.0,30.67,92.0,98.0,3.0,1
2.0,98.0,196.0,49.0,0.48,0.653,9.4,94.0,128.0,10.0,1
3.0,113.0,339.0,37.667,0.41,0.472,13.9,139.0,160.0,10.0,1
55.0,48.0,2640.0,0.873,0.142,0.364,4.26,375.0,960.0,88.0,1
18.0,1.0,18.0,0.056,1.0,1.0,18.0,18.0,18.0,1.0,1
101.0,99.0,9999.0,0.98,0.14,0.778,2.02,1398.0,7780.0,691.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
5.0,7.0,35.0,1.4,0.2,0.314,7.0,7.0,11.0,1.0,1
2.0,100.0,200.0,50.0,0.46,0.505,11.5,92.0,101.0,8.0,1
1.0,283.0,283.0,283.0,0.993,1.0,140.5,281.0,283.0,2.0,1
117.0,1.0,117.0,0.009000000000000001,1.0,1.0,117.0,117.0,117.0,1.0,1
2.0,236.0,472.0,118.0,0.5660000000000001,0.6890000000000001,10.27,267.0,325.0,26.0,1
1.0,159.0,159.0,159.0,0.994,1.0,158.0,158.0,159.0,1.0,1
1.0,277.0,277.0,277.0,0.993,1.0,137.5,275.0,277.0,2.0,1
1.0,36.0,36.0,36.0,0.583,1.0,5.25,21.0,36.0,4.0,1
5.0,110.0,550.0,22.0,0.547,0.556,100.33,301.0,306.0,3.0,1
430.0,5.0,2150.0,0.012,0.21600000000000005,0.221,46.5,465.0,475.0,10.0,1
1.0,14.0,14.0,14.0,0.5710000000000001,1.0,2.0,8.0,14.0,4.0,1
9.0,17.0,153.0,1.889,0.14400000000000002,0.458,3.14,22.0,70.0,7.0,1
3.0,550.0,1650.0,183.33,0.339,0.401,15.11,559.0,662.0,37.0,1
11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,1
2.0,535.0,1070.0,267.5,0.648,0.92,11.75,693.0,984.0,59.0,1
93.0,4.0,372.0,0.043,0.419,0.565,2.89,156.0,210.0,54.0,1
3.0,116.0,348.0,38.667,0.35600000000000004,0.371,62.0,124.0,129.0,2.0,1
83.0,314.0,26062.0,3.783,0.282,0.619,8.77,7353.0,16139.0,838.0,1
2.0,536.0,1072.0,268.0,0.5379999999999999,0.737,30.37,577.0,790.0,19.0,1
53.0,1.0,53.0,0.019,1.0,1.0,53.0,53.0,53.0,1.0,1
1.0,34.0,34.0,34.0,0.353,1.0,1.71,12.0,34.0,7.0,1
1.0,70.0,70.0,70.0,0.943,1.0,22.0,66.0,70.0,3.0,1
2.0,17.0,34.0,8.5,0.588,0.971,6.67,20.0,33.0,3.0,1
4.0,5.0,20.0,1.25,0.35,0.8,2.33,7.0,16.0,3.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
1.0,69.0,69.0,69.0,0.841,1.0,8.29,58.0,69.0,7.0,1
9.0,6.0,54.0,0.667,0.407,0.519,5.5,22.0,28.0,4.0,1
8.0,5.0,40.0,0.625,0.275,0.45,3.67,11.0,18.0,3.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
83.0,326.0,27058.0,3.928,0.28600000000000003,0.6709999999999999,7.55,7741.0,18149.0,1025.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,245.0,697.0,35.0,1
2.0,537.0,1074.0,268.5,0.523,0.5670000000000001,62.44,562.0,609.0,9.0,1
2.0,6.0,12.0,3.0,0.667,1.0,4.0,8.0,12.0,2.0,1
2.0,446.0,892.0,223.0,0.439,0.603,17.82,392.0,538.0,22.0,1
30.0,61.0,1830.0,2.033,0.157,0.483,1.88,288.0,884.0,153.0,1
3.0,183.0,549.0,61.0,0.488,0.5770000000000001,29.78,268.0,317.0,9.0,1
1.0,537.0,537.0,537.0,1.0,1.0,537.0,537.0,537.0,1.0,1
1.0,18.0,18.0,18.0,0.944,1.0,17.0,17.0,18.0,1.0,1
1.0,199.0,199.0,199.0,0.99,1.0,197.0,197.0,199.0,1.0,1
1.0,43.0,43.0,43.0,0.907,1.0,9.75,39.0,43.0,4.0,1
1.0,13.0,13.0,13.0,0.846,1.0,5.5,11.0,13.0,2.0,1
11.0,252.0,2772.0,22.909,0.092,0.095,63.75,255.0,262.0,4.0,1
1.0,14.0,14.0,14.0,1.0,1.0,14.0,14.0,14.0,1.0,1
1.0,86.0,86.0,86.0,0.93,1.0,40.0,80.0,86.0,2.0,1
19.0,2.0,38.0,0.105,0.816,0.816,31.0,31.0,31.0,1.0,1
2.0,535.0,1070.0,267.5,0.564,0.614,40.2,603.0,657.0,15.0,1
2.0,101.0,202.0,50.5,0.54,0.743,10.9,109.0,150.0,10.0,1
1.0,159.0,159.0,159.0,0.975,1.0,77.5,155.0,159.0,2.0,1
1.0,36.0,36.0,36.0,0.722,1.0,8.67,26.0,36.0,3.0,1
1.0,35.0,35.0,35.0,0.857,1.0,10.0,30.0,35.0,3.0,1
2.0,199.0,398.0,99.5,0.485,0.508,32.17,193.0,202.0,6.0,1
85.0,69.0,5865.0,0.812,0.165,0.441,1.44,969.0,2588.0,674.0,1
2.0,537.0,1074.0,268.5,0.507,0.528,181.33,544.0,567.0,3.0,1
16.0,21.0,336.0,1.3130000000000002,0.095,0.515,1.6,32.0,173.0,20.0,1
48.0,402.0,19296.0,8.375,0.055,0.094,4.13,1058.0,1814.0,256.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
2.0,22.0,44.0,11.0,0.75,0.75,33.0,33.0,33.0,1.0,1
1.0,106.0,106.0,106.0,0.858,1.0,15.17,91.0,106.0,6.0,1
2.0,16.0,32.0,8.0,0.25,0.531,2.67,8.0,17.0,3.0,1
1.0,104.0,104.0,104.0,0.971,1.0,50.5,101.0,104.0,2.0,1
17.0,60.0,1020.0,3.529,0.139,0.371,7.1,142.0,378.0,20.0,1
68.0,34.0,2312.0,0.5,0.224,0.526,2.44,519.0,1215.0,213.0,1
25.0,300.0,7500.0,12.0,0.065,0.071,40.33,484.0,531.0,12.0,1
1.0,16.0,16.0,16.0,1.0,1.0,16.0,16.0,16.0,1.0,1
3.0,463.0,1389.0,154.33,0.29600000000000004,0.382,13.7,411.0,531.0,30.0,1
22.0,1.0,22.0,0.045,1.0,1.0,22.0,22.0,22.0,1.0,1
1.0,63.0,63.0,63.0,1.0,1.0,63.0,63.0,63.0,1.0,1
47.0,1.0,47.0,0.021,1.0,1.0,47.0,47.0,47.0,1.0,1
2.0,535.0,1070.0,267.5,0.55,0.586,117.8,589.0,627.0,5.0,1
2.0,49.0,98.0,24.5,0.51,0.51,50.0,50.0,50.0,1.0,1
12.0,4.0,48.0,0.333,0.292,1.0,2.0,14.0,48.0,7.0,1
42.0,7.0,294.0,0.16699999999999998,0.282,0.4320000000000001,2.18,83.0,127.0,38.0,1
4.0,2.0,8.0,0.5,1.0,1.0,8.0,8.0,8.0,1.0,1
3.0,536.0,1608.0,178.67,0.341,0.353,61.0,549.0,567.0,9.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,17.0,17.0,17.0,0.765,1.0,6.5,13.0,17.0,2.0,1
1.0,29.0,29.0,29.0,1.0,1.0,29.0,29.0,29.0,1.0,1
10.0,1.0,10.0,0.1,1.0,1.0,10.0,10.0,10.0,1.0,1
1.0,193.0,193.0,193.0,0.57,1.0,2.97,110.0,193.0,37.0,1
1.0,19.0,19.0,19.0,0.789,1.0,3.75,15.0,19.0,4.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
1.0,102.0,102.0,102.0,0.961,1.0,24.5,98.0,102.0,4.0,1
1.0,32.0,32.0,32.0,0.469,1.0,1.88,15.0,32.0,8.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
17.0,9.0,153.0,0.529,0.209,0.4970000000000001,1.88,32.0,76.0,17.0,1
1.0,199.0,199.0,199.0,0.945,1.0,37.6,188.0,199.0,5.0,1
14.0,2.0,28.0,0.14300000000000002,0.536,0.536,15.0,15.0,15.0,1.0,1
1.0,14.0,14.0,14.0,0.857,1.0,12.0,12.0,14.0,1.0,1
53.0,48.0,2544.0,0.906,0.181,0.374,4.69,460.0,951.0,98.0,1
304.0,463.0,140752.0,1.523,0.063,0.121,3.91,8898.0,17081.0,2273.0,1
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,1
1.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,1.0,1
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,1
32.0,350.0,11200.0,10.938,0.142,0.402,3.96,1588.0,4497.0,401.0,1
36.0,172.0,6192.0,4.7780000000000005,0.128,0.337,4.84,793.0,2086.0,164.0,1
1.0,148.0,148.0,148.0,0.986,1.0,73.0,146.0,148.0,2.0,1
1.0,187.0,187.0,187.0,0.963,1.0,25.71,180.0,187.0,7.0,1
2.0,64.0,128.0,32.0,0.43,0.602,3.93,55.0,77.0,14.0,1
5.0,2.0,10.0,0.4,0.8,0.8,8.0,8.0,8.0,1.0,1
