0,1,2,3,4,5,6,7,8,9,10
2.0,236.0,472.0,118.0,0.5660000000000001,0.6890000000000001,10.27,267.0,325.0,26.0,1
28.0,32.0,896.0,1.143,0.462,0.722,7.02,414.0,647.0,59.0,1
1.0,206.0,206.0,206.0,0.99,1.0,204.0,204.0,206.0,1.0,1
3.0,132.0,396.0,44.0,0.505,0.5579999999999999,20.0,200.0,221.0,10.0,1
2.0,49.0,98.0,24.5,0.51,0.51,50.0,50.0,50.0,1.0,1
3.0,500.0,1500.0,166.67,0.373,0.421,19.28,559.0,632.0,29.0,1
1.0,106.0,106.0,106.0,0.434,1.0,1.02,46.0,106.0,45.0,1
1.0,46.0,46.0,46.0,0.239,1.0,1.38,11.0,46.0,8.0,1
1.0,278.0,278.0,278.0,0.946,1.0,29.22,263.0,278.0,9.0,1
2.0,14.0,28.0,7.0,0.464,0.536,13.0,13.0,15.0,1.0,1
94.0,2.0,188.0,0.021,0.516,0.516,97.0,97.0,97.0,1.0,1
1.0,29.0,29.0,29.0,0.931,1.0,13.5,27.0,29.0,2.0,1
36.0,48.0,1728.0,1.3330000000000002,0.14300000000000002,0.4370000000000001,3.58,247.0,755.0,69.0,1
2.0,64.0,128.0,32.0,0.531,0.586,17.0,68.0,75.0,4.0,1
13.0,8.0,104.0,0.615,0.154,0.769,1.07,16.0,80.0,15.0,1
168.0,145.0,24360.0,0.863,0.7979999999999999,0.963,13.06,19430.0,23457.0,1488.0,1
67.0,30.0,2010.0,0.448,0.16899999999999998,0.46,2.26,339.0,924.0,150.0,1
4.0,8.0,32.0,2.0,0.344,0.531,5.5,11.0,17.0,2.0,1
1.0,148.0,148.0,148.0,0.986,1.0,73.0,146.0,148.0,2.0,1
1.0,19.0,19.0,19.0,0.737,1.0,4.67,14.0,19.0,3.0,1
1.0,85.0,85.0,85.0,0.882,1.0,12.5,75.0,85.0,6.0,1
19.0,2.0,38.0,0.105,0.816,0.816,31.0,31.0,31.0,1.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,235.0,235.0,235.0,0.923,1.0,27.13,217.0,235.0,8.0,1
55.0,48.0,2640.0,0.873,0.142,0.364,4.26,375.0,960.0,88.0,1
27.0,4.0,108.0,0.14800000000000002,0.333,0.667,2.57,36.0,72.0,14.0,1
54.0,48.0,2592.0,0.889,0.14300000000000002,0.264,6.85,370.0,685.0,54.0,1
1.0,15.0,15.0,15.0,0.867,1.0,6.5,13.0,15.0,2.0,1
42.0,7.0,294.0,0.16699999999999998,0.282,0.4320000000000001,2.18,83.0,127.0,38.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
8.0,16.0,128.0,2.0,0.398,0.695,2.55,51.0,89.0,20.0,1
2.0,64.0,128.0,32.0,0.43,0.602,3.93,55.0,77.0,14.0,1
12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,1
3.0,129.0,387.0,43.0,0.305,0.377,11.8,118.0,146.0,10.0,1
3.0,106.0,318.0,35.333,0.258,0.34,6.31,82.0,108.0,13.0,1
1.0,187.0,187.0,187.0,0.963,1.0,25.71,180.0,187.0,7.0,1
1.0,131.0,131.0,131.0,0.977,1.0,64.0,128.0,131.0,2.0,1
16.0,1.0,16.0,0.063,1.0,1.0,16.0,16.0,16.0,1.0,1
1.0,13.0,13.0,13.0,1.0,1.0,13.0,13.0,13.0,1.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
4.0,108.0,432.0,27.0,0.778,0.826,56.0,336.0,357.0,6.0,1
1.0,27.0,27.0,27.0,0.407,1.0,1.83,11.0,27.0,6.0,1
10.0,12.0,120.0,1.2,0.208,0.583,1.67,25.0,70.0,15.0,1
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,1
1.0,71.0,71.0,71.0,0.521,1.0,2.31,37.0,71.0,16.0,1
5.0,12.0,60.0,2.4,0.133,0.267,4.0,8.0,16.0,2.0,1
83.0,315.0,26145.0,3.795,0.295,0.594,9.21,7725.0,15523.0,839.0,1
28.0,330.0,9240.0,11.786,0.057,0.066,31.0,527.0,614.0,17.0,1
49.0,79.0,3871.0,1.612,0.084,0.179,7.36,324.0,694.0,44.0,1
4.0,2.0,8.0,0.5,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,17.0,17.0,17.0,0.765,1.0,6.5,13.0,17.0,2.0,1
1.0,62.0,62.0,62.0,0.984,1.0,61.0,61.0,62.0,1.0,1
1.0,159.0,159.0,159.0,0.994,1.0,158.0,158.0,159.0,1.0,1
178.0,140.0,24920.0,0.787,0.574,0.649,21.52,14292.0,16177.0,664.0,1
1.0,114.0,114.0,114.0,0.939,1.0,21.4,107.0,114.0,5.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,52.0,52.0,52.0,0.5379999999999999,1.0,14.0,28.0,52.0,2.0,1
2.0,536.0,1072.0,268.0,0.498,0.5329999999999999,41.08,534.0,571.0,13.0,1
2.0,536.0,1072.0,268.0,0.568,0.688,24.36,609.0,737.0,25.0,1
1.0,152.0,152.0,152.0,0.8220000000000001,1.0,11.36,125.0,152.0,11.0,1
1.0,30.0,30.0,30.0,0.4,1.0,2.4,12.0,30.0,5.0,1
83.0,314.0,26062.0,3.783,0.298,0.6709999999999999,8.75,7772.0,17482.0,888.0,1
11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,1
8.0,231.0,1848.0,28.875,0.872,0.882,179.0,1611.0,1630.0,9.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,0.555,82.57,578.0,596.0,7.0,1
54.0,1.0,54.0,0.019,1.0,1.0,54.0,54.0,54.0,1.0,1
1.0,283.0,283.0,283.0,0.993,1.0,140.5,281.0,283.0,2.0,1
1.0,136.0,136.0,136.0,0.963,1.0,32.75,131.0,136.0,4.0,1
11.0,252.0,2772.0,22.909,0.092,0.095,63.75,255.0,262.0,4.0,1
54.0,357.0,19278.0,6.6110000000000015,0.299,0.655,6.4,5766.0,12626.0,901.0,1
1.0,11.0,11.0,11.0,0.727,1.0,4.0,8.0,11.0,2.0,1
5.0,2.0,10.0,0.4,0.7,0.7,7.0,7.0,7.0,1.0,1
68.0,34.0,2312.0,0.5,0.224,0.526,2.44,519.0,1215.0,213.0,1
93.0,104.0,9672.0,1.118,0.451,0.611,4.25,4366.0,5908.0,1028.0,1
9.0,6.0,54.0,0.667,0.407,0.519,5.5,22.0,28.0,4.0,1
117.0,1.0,117.0,0.009000000000000001,1.0,1.0,117.0,117.0,117.0,1.0,1
3.0,538.0,1614.0,179.33,0.37,0.424,22.11,597.0,685.0,27.0,1
17.0,341.0,5797.0,20.059,0.935,0.998,36.38,5420.0,5784.0,149.0,1
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,1
37.0,1.0,37.0,0.027000000000000003,1.0,1.0,37.0,37.0,37.0,1.0,1
2.0,325.0,650.0,162.5,0.485,0.537,28.64,315.0,349.0,11.0,1
83.0,314.0,26062.0,3.783,0.282,0.619,8.77,7353.0,16139.0,838.0,1
28.0,32.0,896.0,1.143,0.481,0.742,7.43,431.0,665.0,58.0,1
31.0,105.0,3255.0,3.387,0.224,0.417,5.35,728.0,1358.0,136.0,1
16.0,30.0,480.0,1.875,0.133,0.471,2.29,64.0,226.0,28.0,1
1.0,14.0,14.0,14.0,0.643,1.0,3.0,9.0,14.0,3.0,1
26.0,1.0,26.0,0.038,1.0,1.0,26.0,26.0,26.0,1.0,1
2.0,101.0,202.0,50.5,0.54,0.743,10.9,109.0,150.0,10.0,1
9.0,4.0,36.0,0.444,0.25,0.75,9.0,9.0,27.0,1.0,1
19.0,462.0,8778.0,24.316,0.523,0.688,16.88,4591.0,6035.0,272.0,1
2.0,6.0,12.0,3.0,0.667,1.0,4.0,8.0,12.0,2.0,1
4.0,115.0,460.0,28.75,0.426,0.487,17.82,196.0,224.0,11.0,1
34.0,1.0,34.0,0.029,1.0,1.0,34.0,34.0,34.0,1.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
166.0,472.0,78352.0,2.843,0.359,0.547,17.12,28093.0,42821.0,1641.0,1
1.0,17.0,17.0,17.0,0.882,1.0,7.5,15.0,17.0,2.0,1
2.0,100.0,200.0,50.0,0.46,0.505,11.5,92.0,101.0,8.0,1
153.0,158.0,24174.0,1.033,0.5870000000000001,0.6409999999999999,46.95,14180.0,15491.0,302.0,1
64.0,73.0,4672.0,1.141,0.403,0.445,72.38,1882.0,2077.0,26.0,1
14.0,1.0,14.0,0.071,1.0,1.0,14.0,14.0,14.0,1.0,1
105.0,2.0,210.0,0.019,0.529,0.5329999999999999,111.0,111.0,112.0,1.0,1
261.0,30.0,7830.0,0.115,0.063,0.09,2.4,492.0,701.0,205.0,1
8.0,5.0,40.0,0.625,0.275,0.45,3.67,11.0,18.0,3.0,1
1.0,63.0,63.0,63.0,1.0,1.0,63.0,63.0,63.0,1.0,1
3.0,113.0,339.0,37.667,0.35700000000000004,0.378,30.25,121.0,128.0,4.0,1
3.0,541.0,1623.0,180.33,0.71,0.747,88.62,1152.0,1213.0,13.0,1
1.0,13.0,13.0,13.0,0.6920000000000001,1.0,3.0,9.0,13.0,3.0,1
3.0,463.0,1389.0,154.33,0.29600000000000004,0.382,13.7,411.0,531.0,30.0,1
2.0,32.0,64.0,16.0,0.516,0.531,33.0,33.0,34.0,1.0,1
311.0,463.0,143993.0,1.489,0.08800000000000001,0.16,3.93,12631.0,23092.0,3212.0,1
2.0,116.0,232.0,58.0,0.616,0.802,17.88,143.0,186.0,8.0,1
5.0,4.0,20.0,0.8,0.45,0.65,4.5,9.0,13.0,2.0,1
158.0,167.0,26386.0,1.057,0.16,0.276,8.24,4213.0,7279.0,511.0,1
1.0,159.0,159.0,159.0,0.975,1.0,77.5,155.0,159.0,2.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
1.0,277.0,277.0,277.0,1.0,1.0,277.0,277.0,277.0,1.0,1
3.0,286.0,858.0,95.333,0.406,0.4270000000000001,87.0,348.0,366.0,4.0,1
47.0,286.0,13442.0,6.085,0.183,0.317,4.67,2459.0,4258.0,526.0,1
24.0,510.0,12240.0,21.25,0.846,0.927,38.65,10359.0,11341.0,268.0,1
1.0,126.0,126.0,126.0,0.992,1.0,125.0,125.0,126.0,1.0,1
3.0,11.0,33.0,3.667,0.364,0.667,3.0,12.0,22.0,4.0,1
7.0,47.0,329.0,6.714,0.158,0.289,5.78,52.0,95.0,9.0,1
2.0,537.0,1074.0,268.5,0.621,0.747,16.68,667.0,802.0,40.0,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,245.0,697.0,35.0,1
5.0,2.0,10.0,0.4,0.9,0.9,9.0,9.0,9.0,1.0,1
4.0,7.0,28.0,1.75,0.28600000000000003,1.0,2.0,8.0,28.0,4.0,1
2.0,21.0,42.0,10.5,0.452,1.0,6.33,19.0,42.0,3.0,1
3.0,536.0,1608.0,178.67,0.341,0.353,61.0,549.0,567.0,9.0,1
29.0,31.0,899.0,1.069,0.463,0.726,6.93,416.0,653.0,60.0,1
2.0,536.0,1072.0,268.0,0.586,0.6859999999999999,21.66,628.0,735.0,29.0,1
28.0,31.0,868.0,1.107,0.4920000000000001,0.745,7.49,427.0,647.0,57.0,1
212.0,464.0,98368.0,2.189,0.052000000000000005,0.07,11.84,5066.0,6884.0,428.0,1
3.0,116.0,348.0,38.667,0.385,0.494,33.5,134.0,172.0,4.0,1
37.0,20.0,740.0,0.541,0.131,0.193,4.22,97.0,143.0,23.0,1
1.0,19.0,19.0,19.0,0.632,1.0,4.0,12.0,19.0,3.0,1
2.0,18.0,36.0,9.0,0.667,0.6940000000000001,24.0,24.0,25.0,1.0,1
29.0,32.0,928.0,1.103,0.476,0.72,7.25,442.0,668.0,61.0,1
1.0,14.0,14.0,14.0,0.5,1.0,2.33,7.0,14.0,3.0,1
7.0,11.0,77.0,1.571,0.117,0.494,1.8,9.0,38.0,5.0,1
1.0,27.0,27.0,27.0,0.259,1.0,1.4,7.0,27.0,5.0,1
52.0,461.0,23972.0,8.865,0.192,0.248,11.52,4607.0,5938.0,400.0,1
1.0,12.0,12.0,12.0,0.667,1.0,4.0,8.0,12.0,2.0,1
3.0,113.0,339.0,37.667,0.41,0.472,13.9,139.0,160.0,10.0,1
39.0,1.0,39.0,0.026,1.0,1.0,39.0,39.0,39.0,1.0,1
16.0,21.0,336.0,1.3130000000000002,0.095,0.515,1.6,32.0,173.0,20.0,1
2.0,25.0,50.0,12.5,0.36,1.0,4.5,18.0,50.0,4.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
53.0,48.0,2544.0,0.906,0.157,0.269,7.84,400.0,685.0,51.0,1
1.0,47.0,47.0,47.0,0.532,1.0,25.0,25.0,47.0,1.0,1
132.0,547.0,72204.0,4.144,0.37,0.483,20.66,26693.0,34874.0,1292.0,1
1.0,184.0,184.0,184.0,0.967,1.0,44.5,178.0,184.0,4.0,1
6.0,12.0,72.0,2.0,0.139,0.514,1.43,10.0,37.0,7.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
52.0,48.0,2496.0,0.923,0.138,0.248,7.67,345.0,619.0,45.0,1
53.0,1.0,53.0,0.019,1.0,1.0,53.0,53.0,53.0,1.0,1
48.0,402.0,19296.0,8.375,0.055,0.094,4.13,1058.0,1814.0,256.0,1
29.0,32.0,928.0,1.103,0.4320000000000001,0.6890000000000001,6.27,401.0,639.0,64.0,1
2.0,22.0,44.0,11.0,0.705,0.8640000000000001,15.5,31.0,38.0,2.0,1
1.0,115.0,115.0,115.0,0.2,1.0,4.6,23.0,115.0,5.0,1
1.0,17.0,17.0,17.0,0.941,1.0,16.0,16.0,17.0,1.0,1
1.0,14.0,14.0,14.0,0.643,1.0,4.5,9.0,14.0,2.0,1
85.0,69.0,5865.0,0.812,0.165,0.441,1.44,969.0,2588.0,674.0,1
4.0,2.0,8.0,0.5,0.875,0.875,7.0,7.0,7.0,1.0,1
2.0,537.0,1074.0,268.5,0.507,0.528,181.33,544.0,567.0,3.0,1
81.0,49.0,3969.0,0.605,0.113,0.398,2.26,449.0,1580.0,199.0,1
12.0,278.0,3336.0,23.167,0.11,0.14400000000000002,15.91,366.0,479.0,23.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
2.0,69.0,138.0,34.5,0.623,0.906,10.75,86.0,125.0,8.0,1
31.0,105.0,3255.0,3.387,0.242,0.456,4.89,787.0,1485.0,161.0,1
3.0,116.0,348.0,38.667,0.35600000000000004,0.371,62.0,124.0,129.0,2.0,1
197.0,198.0,39006.0,1.005,0.273,0.332,46.93,10654.0,12964.0,227.0,1
2.0,538.0,1076.0,269.0,0.637,0.703,29.78,685.0,756.0,23.0,1
2.0,20.0,40.0,10.0,0.675,0.675,27.0,27.0,27.0,1.0,1
3.0,54.0,162.0,18.0,0.364,0.519,8.43,59.0,84.0,7.0,1
2.0,22.0,44.0,11.0,0.477,1.0,21.0,21.0,44.0,1.0,1
1.0,41.0,41.0,41.0,0.78,1.0,4.57,32.0,41.0,7.0,1
1.0,76.0,76.0,76.0,0.961,1.0,36.5,73.0,76.0,2.0,1
3.0,259.0,777.0,86.333,0.411,0.481,13.29,319.0,374.0,24.0,1
17.0,342.0,5814.0,20.118,0.916,0.996,30.27,5328.0,5790.0,176.0,1
10.0,1.0,10.0,0.1,1.0,1.0,10.0,10.0,10.0,1.0,1
1.0,13.0,13.0,13.0,1.0,1.0,13.0,13.0,13.0,1.0,1
84.0,1.0,84.0,0.012,1.0,1.0,84.0,84.0,84.0,1.0,1
1.0,61.0,61.0,61.0,1.0,1.0,61.0,61.0,61.0,1.0,1
1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,1
1.0,69.0,69.0,69.0,0.667,1.0,4.18,46.0,69.0,11.0,1
15.0,14.0,210.0,0.933,0.11,0.338,1.92,23.0,71.0,12.0,1
1.0,15.0,15.0,15.0,0.867,1.0,13.0,13.0,15.0,1.0,1
8.0,4.0,32.0,0.5,0.438,0.594,7.0,14.0,19.0,2.0,1
20.0,39.0,780.0,1.95,0.14,0.405,3.21,109.0,316.0,34.0,1
11.0,427.0,4697.0,38.81800000000001,0.5660000000000001,0.57,189.79,2657.0,2676.0,14.0,1
1.0,36.0,36.0,36.0,0.722,1.0,8.67,26.0,36.0,3.0,1
95.0,93.0,8835.0,0.979,0.675,0.902,3.63,5966.0,7968.0,1644.0,1
2.0,63.0,126.0,31.5,0.341,0.508,10.75,43.0,64.0,4.0,1
22.0,1.0,22.0,0.045,1.0,1.0,22.0,22.0,22.0,1.0,1
1.0,67.0,67.0,67.0,0.985,1.0,66.0,66.0,67.0,1.0,1
93.0,4.0,372.0,0.043,0.419,0.565,2.89,156.0,210.0,54.0,1
1.0,63.0,63.0,63.0,0.5870000000000001,1.0,2.31,37.0,63.0,16.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
5.0,333.0,1665.0,66.6,0.374,0.413,36.65,623.0,688.0,17.0,1
25.0,1.0,25.0,0.04,1.0,1.0,25.0,25.0,25.0,1.0,1
32.0,350.0,11200.0,10.938,0.142,0.402,3.96,1588.0,4497.0,401.0,1
11.0,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,1
304.0,463.0,140752.0,1.523,0.063,0.121,3.91,8898.0,17081.0,2273.0,1
1.0,98.0,98.0,98.0,0.939,1.0,30.67,92.0,98.0,3.0,1
16.0,29.0,464.0,1.813,0.14400000000000002,0.496,2.58,67.0,230.0,26.0,1
6.0,21.0,126.0,3.5,0.198,0.444,1.67,25.0,56.0,15.0,1
1.0,63.0,63.0,63.0,0.952,1.0,20.0,60.0,63.0,3.0,1
100.0,49.0,4900.0,0.49,0.093,0.4,1.77,458.0,1958.0,259.0,1
31.0,1.0,31.0,0.032,1.0,1.0,31.0,31.0,31.0,1.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
3.0,550.0,1650.0,183.33,0.339,0.401,15.11,559.0,662.0,37.0,1
45.0,79.0,3555.0,1.756,0.087,0.195,4.81,308.0,693.0,64.0,1
2.0,446.0,892.0,223.0,0.439,0.603,17.82,392.0,538.0,22.0,1
1.0,20.0,20.0,20.0,0.55,1.0,1.38,11.0,20.0,8.0,1
9.0,17.0,153.0,1.889,0.14400000000000002,0.458,3.14,22.0,70.0,7.0,1
1.0,33.0,33.0,33.0,0.667,1.0,3.67,22.0,33.0,6.0,1
1.0,199.0,199.0,199.0,0.945,1.0,37.6,188.0,199.0,5.0,1
32.0,106.0,3392.0,3.313,0.198,0.395,4.56,671.0,1341.0,147.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,193.0,193.0,193.0,0.57,1.0,2.97,110.0,193.0,37.0,1
1.0,12.0,12.0,12.0,0.75,1.0,9.0,9.0,12.0,1.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,1
5.0,2.0,10.0,0.4,0.8,0.8,8.0,8.0,8.0,1.0,1
1.0,214.0,214.0,214.0,1.0,1.0,214.0,214.0,214.0,1.0,1
2.0,14.0,28.0,7.0,0.28600000000000003,0.821,8.0,8.0,23.0,1.0,1
1.0,16.0,16.0,16.0,1.0,1.0,16.0,16.0,16.0,1.0,1
306.0,465.0,142290.0,1.52,0.055,0.123,2.69,7861.0,17452.0,2925.0,1
1.0,20.0,20.0,20.0,0.75,1.0,3.0,15.0,20.0,5.0,1
6.0,39.0,234.0,6.5,0.192,0.197,45.0,45.0,46.0,1.0,1
36.0,96.0,3456.0,2.667,0.096,0.207,7.7,331.0,717.0,43.0,1
8.0,16.0,128.0,2.0,0.156,0.8590000000000001,5.0,20.0,110.0,4.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
36.0,172.0,6192.0,4.7780000000000005,0.128,0.337,4.84,793.0,2086.0,164.0,1
1.0,45.0,45.0,45.0,0.7559999999999999,1.0,5.67,34.0,45.0,6.0,1
10.0,2.0,20.0,0.2,0.55,0.6,11.0,11.0,12.0,1.0,1
27.0,1.0,27.0,0.037000000000000005,1.0,1.0,27.0,27.0,27.0,1.0,1
2.0,537.0,1074.0,268.5,0.52,0.621,26.57,558.0,667.0,21.0,1
7.0,2.0,14.0,0.28600000000000003,0.643,0.7140000000000001,9.0,9.0,10.0,1.0,1
1.0,19.0,19.0,19.0,0.684,1.0,4.33,13.0,19.0,3.0,1
10.0,1.0,10.0,0.1,1.0,1.0,10.0,10.0,10.0,1.0,1
2.0,18.0,36.0,9.0,0.8059999999999999,0.833,29.0,29.0,30.0,1.0,1
1.0,51.0,51.0,51.0,0.471,1.0,2.4,24.0,51.0,10.0,1
2.0,535.0,1070.0,267.5,0.55,0.586,117.8,589.0,627.0,5.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
83.0,277.0,22991.0,3.337,0.18,0.365,6.86,4138.0,8387.0,603.0,1
3.0,183.0,549.0,61.0,0.488,0.5770000000000001,29.78,268.0,317.0,9.0,1
2.0,99.0,198.0,49.5,0.253,0.616,4.55,50.0,122.0,11.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,0.594,32.11,578.0,638.0,18.0,1
1.0,45.0,45.0,45.0,0.244,1.0,1.38,11.0,45.0,8.0,1
11.0,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,1
34.0,27.0,918.0,0.794,0.219,0.5539999999999999,3.09,201.0,509.0,65.0,1
3.0,550.0,1650.0,183.33,0.329,0.375,27.15,543.0,619.0,20.0,1
31.0,37.0,1147.0,1.194,0.189,0.555,2.07,217.0,637.0,105.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,537.0,537.0,537.0,1.0,1.0,537.0,537.0,537.0,1.0,1
1.0,20.0,20.0,20.0,0.85,1.0,8.5,17.0,20.0,2.0,1
2.0,46.0,92.0,23.0,0.5870000000000001,0.7609999999999999,18.0,54.0,70.0,3.0,1
