0,1,2,3,4,5,6,7,8,9,10
14.0,19.0,266.0,1.357,0.128,0.541,2.83,34.0,144.0,12.0,1
22.0,1.0,22.0,0.045,1.0,1.0,22.0,22.0,22.0,1.0,1
3.0,550.0,1650.0,183.33,0.339,0.401,15.11,559.0,662.0,37.0,1
17.0,341.0,5797.0,20.059,0.935,0.998,36.38,5420.0,5784.0,149.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
9.0,10.0,90.0,1.111,0.14400000000000002,0.522,6.5,13.0,47.0,2.0,1
2.0,32.0,64.0,16.0,0.516,0.531,33.0,33.0,34.0,1.0,1
1.0,187.0,187.0,187.0,0.963,1.0,25.71,180.0,187.0,7.0,1
2.0,52.0,104.0,26.0,0.231,0.529,1.5,24.0,55.0,16.0,1
1.0,76.0,76.0,76.0,0.961,1.0,36.5,73.0,76.0,2.0,1
6.0,142.0,852.0,23.667,0.115,0.173,6.53,98.0,147.0,15.0,1
83.0,314.0,26062.0,3.783,0.298,0.6709999999999999,8.75,7772.0,17482.0,888.0,1
1.0,17.0,17.0,17.0,0.412,1.0,1.75,7.0,17.0,4.0,1
2.0,325.0,650.0,162.5,0.485,0.537,28.64,315.0,349.0,11.0,1
1.0,17.0,17.0,17.0,0.941,1.0,16.0,16.0,17.0,1.0,1
1.0,48.0,48.0,48.0,0.875,1.0,10.5,42.0,48.0,4.0,1
4.0,5.0,20.0,1.25,0.35,0.8,2.33,7.0,16.0,3.0,1
1.0,159.0,159.0,159.0,0.994,1.0,158.0,158.0,159.0,1.0,1
1.0,36.0,36.0,36.0,0.722,1.0,8.67,26.0,36.0,3.0,1
3.0,537.0,1611.0,179.0,0.345,0.405,22.24,556.0,652.0,25.0,1
14.0,17.0,238.0,1.214,0.113,0.387,1.8,27.0,92.0,15.0,1
2.0,18.0,36.0,9.0,0.8059999999999999,0.833,29.0,29.0,30.0,1.0,1
1.0,78.0,78.0,78.0,0.949,1.0,24.67,74.0,78.0,3.0,1
24.0,18.0,432.0,0.75,0.139,0.377,2.07,60.0,163.0,29.0,1
19.0,2.0,38.0,0.105,0.816,0.816,31.0,31.0,31.0,1.0,1
17.0,342.0,5814.0,20.118,0.916,0.996,30.27,5328.0,5790.0,176.0,1
3.0,500.0,1500.0,166.67,0.373,0.421,19.28,559.0,632.0,29.0,1
1.0,35.0,35.0,35.0,0.8290000000000001,1.0,9.67,29.0,35.0,3.0,1
1.0,18.0,18.0,18.0,0.944,1.0,17.0,17.0,18.0,1.0,1
55.0,48.0,2640.0,0.873,0.142,0.364,4.26,375.0,960.0,88.0,1
17.0,2.0,34.0,0.118,0.706,0.706,24.0,24.0,24.0,1.0,1
4.0,5.0,20.0,1.25,0.35,0.8,2.33,7.0,16.0,3.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
29.0,32.0,928.0,1.103,0.476,0.72,7.25,442.0,668.0,61.0,1
1.0,127.0,127.0,127.0,0.6459999999999999,1.0,13.67,82.0,127.0,6.0,1
1.0,28.0,28.0,28.0,0.964,1.0,27.0,27.0,28.0,1.0,1
10.0,553.0,5530.0,55.3,0.797,0.884,21.3,4409.0,4890.0,207.0,1
11.0,252.0,2772.0,22.909,0.092,0.095,63.75,255.0,262.0,4.0,1
430.0,5.0,2150.0,0.012,0.21600000000000005,0.221,46.5,465.0,475.0,10.0,1
1.0,40.0,40.0,40.0,1.0,1.0,40.0,40.0,40.0,1.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
1.0,37.0,37.0,37.0,0.8109999999999999,1.0,6.0,30.0,37.0,5.0,1
1.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,180.0,180.0,180.0,0.983,1.0,88.5,177.0,180.0,2.0,1
2.0,20.0,40.0,10.0,0.775,0.85,31.0,31.0,34.0,1.0,1
2.0,21.0,42.0,10.5,0.452,1.0,6.33,19.0,42.0,3.0,1
38.0,70.0,2660.0,1.842,0.059,0.062,19.63,157.0,165.0,8.0,1
2.0,22.0,44.0,11.0,0.75,0.75,33.0,33.0,33.0,1.0,1
1.0,11.0,11.0,11.0,0.909,1.0,10.0,10.0,11.0,1.0,1
25.0,169.0,4225.0,6.76,0.215,0.947,1.57,907.0,4000.0,579.0,1
2.0,64.0,128.0,32.0,0.43,0.602,3.93,55.0,77.0,14.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
3.0,113.0,339.0,37.667,0.41,0.472,13.9,139.0,160.0,10.0,1
9.0,17.0,153.0,1.889,0.14400000000000002,0.458,3.14,22.0,70.0,7.0,1
306.0,465.0,142290.0,1.52,0.055,0.123,2.69,7861.0,17452.0,2925.0,1
186.0,469.0,87234.0,2.522,0.378,0.529,22.29,33017.0,46133.0,1481.0,1
1.0,14.0,14.0,14.0,0.5710000000000001,1.0,2.0,8.0,14.0,4.0,1
6.0,6.0,36.0,1.0,0.194,0.417,3.5,7.0,15.0,2.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
1.0,79.0,79.0,79.0,0.608,1.0,6.86,48.0,79.0,7.0,1
3.0,541.0,1623.0,180.33,0.71,0.747,88.62,1152.0,1213.0,13.0,1
1.0,186.0,186.0,186.0,0.828,1.0,9.06,154.0,186.0,17.0,1
1.0,63.0,63.0,63.0,1.0,1.0,63.0,63.0,63.0,1.0,1
1.0,12.0,12.0,12.0,0.667,1.0,4.0,8.0,12.0,2.0,1
36.0,172.0,6192.0,4.7780000000000005,0.128,0.337,4.84,793.0,2086.0,164.0,1
2.0,537.0,1074.0,268.5,0.537,0.609,22.19,577.0,654.0,26.0,1
2.0,535.0,1070.0,267.5,0.564,0.614,40.2,603.0,657.0,15.0,1
24.0,510.0,12240.0,21.25,0.846,0.927,38.65,10359.0,11341.0,268.0,1
1.0,14.0,14.0,14.0,0.5,1.0,2.33,7.0,14.0,3.0,1
1.0,34.0,34.0,34.0,0.471,1.0,1.07,16.0,34.0,15.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
1.0,73.0,73.0,73.0,0.616,1.0,3.75,45.0,73.0,12.0,1
1.0,71.0,71.0,71.0,0.521,1.0,2.31,37.0,71.0,16.0,1
1.0,35.0,35.0,35.0,0.857,1.0,10.0,30.0,35.0,3.0,1
1.0,14.0,14.0,14.0,0.857,1.0,12.0,12.0,14.0,1.0,1
85.0,69.0,5865.0,0.812,0.165,0.441,1.44,969.0,2588.0,674.0,1
1.0,51.0,51.0,51.0,0.471,1.0,2.4,24.0,51.0,10.0,1
2.0,18.0,36.0,9.0,0.722,0.722,26.0,26.0,26.0,1.0,1
29.0,32.0,928.0,1.103,0.4320000000000001,0.6890000000000001,6.27,401.0,639.0,64.0,1
25.0,300.0,7500.0,12.0,0.065,0.071,40.33,484.0,531.0,12.0,1
1.0,45.0,45.0,45.0,0.244,1.0,1.38,11.0,45.0,8.0,1
37.0,1.0,37.0,0.027000000000000003,1.0,1.0,37.0,37.0,37.0,1.0,1
153.0,442.0,67626.0,2.889,0.114,0.215,6.27,7689.0,14538.0,1227.0,1
6.0,7.0,42.0,1.167,0.238,0.69,10.0,10.0,29.0,1.0,1
6.0,9.0,54.0,1.5,0.14800000000000002,0.29600000000000004,4.0,8.0,16.0,2.0,1
36.0,48.0,1728.0,1.3330000000000002,0.14300000000000002,0.4370000000000001,3.58,247.0,755.0,69.0,1
1.0,257.0,257.0,257.0,1.0,1.0,257.0,257.0,257.0,1.0,1
4.0,11.0,44.0,2.75,0.159,0.932,1.75,7.0,41.0,4.0,1
2.0,475.0,950.0,237.5,0.504,0.544,95.8,479.0,517.0,5.0,1
29.0,61.0,1769.0,2.103,0.121,0.431,1.78,214.0,762.0,120.0,1
101.0,99.0,9999.0,0.98,0.14,0.778,2.02,1398.0,7780.0,691.0,1
1.0,75.0,75.0,75.0,0.92,1.0,11.5,69.0,75.0,6.0,1
1.0,15.0,15.0,15.0,0.867,1.0,6.5,13.0,15.0,2.0,1
2.0,14.0,28.0,7.0,0.464,0.536,13.0,13.0,15.0,1.0,1
1.0,52.0,52.0,52.0,0.7879999999999999,1.0,10.25,41.0,52.0,4.0,1
5.0,9.0,45.0,1.8,0.17800000000000002,0.5329999999999999,1.6,8.0,24.0,5.0,1
42.0,7.0,294.0,0.16699999999999998,0.282,0.4320000000000001,2.18,83.0,127.0,38.0,1
1.0,117.0,117.0,117.0,0.393,1.0,5.75,46.0,117.0,8.0,1
117.0,1.0,117.0,0.009000000000000001,1.0,1.0,117.0,117.0,117.0,1.0,1
1.0,85.0,85.0,85.0,0.882,1.0,12.5,75.0,85.0,6.0,1
2.0,537.0,1074.0,268.5,0.594,0.655,21.27,638.0,703.0,30.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
5.0,7.0,35.0,1.4,0.2,0.314,7.0,7.0,11.0,1.0,1
1.0,537.0,537.0,537.0,1.0,1.0,537.0,537.0,537.0,1.0,1
5.0,128.0,640.0,25.6,0.759,0.764,162.0,486.0,489.0,3.0,1
2.0,14.0,28.0,7.0,0.28600000000000003,0.821,8.0,8.0,23.0,1.0,1
1.0,36.0,36.0,36.0,0.583,1.0,5.25,21.0,36.0,4.0,1
1.0,70.0,70.0,70.0,0.943,1.0,22.0,66.0,70.0,3.0,1
128.0,347.0,44416.0,2.7110000000000003,0.399,0.5670000000000001,13.07,17721.0,25163.0,1356.0,1
3.0,544.0,1632.0,181.33,0.326,0.406,16.12,532.0,662.0,33.0,1
2.0,69.0,138.0,34.5,0.623,0.906,10.75,86.0,125.0,8.0,1
1.0,106.0,106.0,106.0,0.858,1.0,15.17,91.0,106.0,6.0,1
197.0,198.0,39006.0,1.005,0.273,0.332,46.93,10654.0,12964.0,227.0,1
28.0,330.0,9240.0,11.786,0.057,0.066,31.0,527.0,614.0,17.0,1
3.0,54.0,162.0,18.0,0.364,0.519,8.43,59.0,84.0,7.0,1
1.0,11.0,11.0,11.0,0.727,1.0,4.0,8.0,11.0,2.0,1
31.0,105.0,3255.0,3.387,0.224,0.417,5.35,728.0,1358.0,136.0,1
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,1
1.0,152.0,152.0,152.0,0.8220000000000001,1.0,11.36,125.0,152.0,11.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,413.0,413.0,413.0,0.998,1.0,412.0,412.0,413.0,1.0,1
52.0,461.0,23972.0,8.865,0.192,0.248,11.52,4607.0,5938.0,400.0,1
17.0,1.0,17.0,0.059,1.0,1.0,17.0,17.0,17.0,1.0,1
6.0,39.0,234.0,6.5,0.192,0.197,45.0,45.0,46.0,1.0,1
2.0,415.0,830.0,207.5,0.505,0.578,16.76,419.0,480.0,25.0,1
1.0,17.0,17.0,17.0,0.765,1.0,3.25,13.0,17.0,4.0,1
1.0,58.0,58.0,58.0,0.845,1.0,9.8,49.0,58.0,5.0,1
1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,1
100.0,49.0,4900.0,0.49,0.093,0.4,1.77,458.0,1958.0,259.0,1
47.0,286.0,13442.0,6.085,0.183,0.317,4.67,2459.0,4258.0,526.0,1
311.0,463.0,143993.0,1.489,0.08800000000000001,0.16,3.93,12631.0,23092.0,3212.0,1
39.0,1.0,39.0,0.026,1.0,1.0,39.0,39.0,39.0,1.0,1
3.0,59.0,177.0,19.667,0.475,0.475,84.0,84.0,84.0,1.0,1
8.0,16.0,128.0,2.0,0.398,0.695,2.55,51.0,89.0,20.0,1
3.0,113.0,339.0,37.667,0.35700000000000004,0.378,30.25,121.0,128.0,4.0,1
2.0,16.0,32.0,8.0,0.25,0.531,2.67,8.0,17.0,3.0,1
1.0,52.0,52.0,52.0,0.5379999999999999,1.0,14.0,28.0,52.0,2.0,1
1.0,36.0,36.0,36.0,0.306,1.0,1.83,11.0,36.0,6.0,1
17.0,9.0,153.0,0.529,0.209,0.4970000000000001,1.88,32.0,76.0,17.0,1
804.0,11.0,8844.0,0.014,0.191,0.233,15.64,1689.0,2058.0,108.0,1
4.0,194.0,776.0,48.5,0.263,0.273,34.0,204.0,212.0,6.0,1
1.0,19.0,19.0,19.0,0.632,1.0,4.0,12.0,19.0,3.0,1
2.0,536.0,1072.0,268.0,0.498,0.5329999999999999,41.08,534.0,571.0,13.0,1
48.0,402.0,19296.0,8.375,0.055,0.094,4.13,1058.0,1814.0,256.0,1
4.0,115.0,460.0,28.75,0.426,0.487,17.82,196.0,224.0,11.0,1
34.0,1.0,34.0,0.029,1.0,1.0,34.0,34.0,34.0,1.0,1
1.0,107.0,107.0,107.0,0.8690000000000001,1.0,18.6,93.0,107.0,5.0,1
7.0,11.0,77.0,1.571,0.117,0.494,1.8,9.0,38.0,5.0,1
27.0,4.0,108.0,0.14800000000000002,0.38,0.75,2.56,41.0,81.0,16.0,1
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,0.594,32.11,578.0,638.0,18.0,1
8.0,1.0,8.0,0.125,0.875,1.0,7.0,7.0,8.0,1.0,1
16.0,4.0,64.0,0.25,0.156,0.531,5.0,10.0,34.0,2.0,1
2.0,99.0,198.0,49.5,0.253,0.616,4.55,50.0,122.0,11.0,1
3.0,11.0,33.0,3.667,0.364,0.667,3.0,12.0,22.0,4.0,1
1.0,29.0,29.0,29.0,0.586,1.0,2.13,17.0,29.0,8.0,1
1.0,184.0,184.0,184.0,0.967,1.0,44.5,178.0,184.0,4.0,1
28.0,31.0,868.0,1.107,0.4920000000000001,0.745,7.49,427.0,647.0,57.0,1
1.0,40.0,40.0,40.0,0.875,1.0,11.67,35.0,40.0,3.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,1
1.0,172.0,172.0,172.0,0.465,1.0,1.04,80.0,172.0,77.0,1
3.0,132.0,396.0,44.0,0.505,0.5579999999999999,20.0,200.0,221.0,10.0,1
12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,1
28.0,31.0,868.0,1.107,0.508,0.767,7.47,441.0,666.0,59.0,1
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,1
3.0,116.0,348.0,38.667,0.35600000000000004,0.371,62.0,124.0,129.0,2.0,1
2.0,536.0,1072.0,268.0,0.532,0.5579999999999999,30.0,570.0,598.0,19.0,1
12.0,2.0,24.0,0.16699999999999998,0.625,0.667,15.0,15.0,16.0,1.0,1
10.0,2.0,20.0,0.2,0.55,0.6,11.0,11.0,12.0,1.0,1
12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,1
8.0,1.0,8.0,0.125,0.875,1.0,7.0,7.0,8.0,1.0,1
1.0,283.0,283.0,283.0,0.993,1.0,140.5,281.0,283.0,2.0,1
81.0,49.0,3969.0,0.605,0.113,0.398,2.26,449.0,1580.0,199.0,1
12.0,4.0,48.0,0.333,0.292,1.0,2.0,14.0,48.0,7.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
49.0,79.0,3871.0,1.612,0.084,0.179,7.36,324.0,694.0,44.0,1
174.0,471.0,81954.0,2.707,0.339,0.433,15.84,27820.0,35499.0,1756.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
30.0,61.0,1830.0,2.033,0.157,0.483,1.88,288.0,884.0,153.0,1
2.0,536.0,1072.0,268.0,0.5379999999999999,0.737,30.37,577.0,790.0,19.0,1
1.0,159.0,159.0,159.0,0.975,1.0,77.5,155.0,159.0,2.0,1
2.0,538.0,1076.0,269.0,0.519,0.684,34.88,558.0,736.0,16.0,1
1.0,44.0,44.0,44.0,0.727,1.0,5.33,32.0,44.0,6.0,1
2.0,101.0,202.0,50.5,0.54,0.743,10.9,109.0,150.0,10.0,1
12.0,278.0,3336.0,23.167,0.11,0.14400000000000002,15.91,366.0,479.0,23.0,1
2.0,199.0,398.0,99.5,0.485,0.508,32.17,193.0,202.0,6.0,1
1.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,1.0,1
4.0,2.0,8.0,0.5,1.0,1.0,8.0,8.0,8.0,1.0,1
30.0,60.0,1800.0,2.0,0.154,0.457,1.85,278.0,823.0,150.0,1
64.0,73.0,4672.0,1.141,0.403,0.445,72.38,1882.0,2077.0,26.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,1
1.0,288.0,288.0,288.0,0.424,1.0,1.02,122.0,288.0,120.0,1
1.0,145.0,145.0,145.0,0.972,1.0,35.25,141.0,145.0,4.0,1
5.0,2.0,10.0,0.4,0.9,0.9,9.0,9.0,9.0,1.0,1
1.0,67.0,67.0,67.0,0.985,1.0,66.0,66.0,67.0,1.0,1
1.0,278.0,278.0,278.0,0.946,1.0,29.22,263.0,278.0,9.0,1
1.0,69.0,69.0,69.0,0.841,1.0,8.29,58.0,69.0,7.0,1
5.0,280.0,1400.0,56.0,0.78,0.7859999999999999,156.0,1092.0,1100.0,7.0,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,1
21.0,4.0,84.0,0.19,0.31,0.643,3.71,26.0,54.0,7.0,1
7.0,24.0,168.0,3.429,0.101,0.298,1.89,17.0,50.0,9.0,1
8.0,4.0,32.0,0.5,0.438,0.594,7.0,14.0,19.0,2.0,1
2.0,24.0,48.0,12.0,0.354,1.0,3.4,17.0,48.0,5.0,1
83.0,149.0,12367.0,1.795,0.388,0.472,28.77,4804.0,5838.0,167.0,1
67.0,30.0,2010.0,0.448,0.16899999999999998,0.46,2.26,339.0,924.0,150.0,1
13.0,5.0,65.0,0.385,0.32299999999999995,0.5539999999999999,5.25,21.0,36.0,4.0,1
187.0,141.0,26367.0,0.754,0.415,0.884,4.69,10947.0,23301.0,2333.0,1
21.0,68.0,1428.0,3.238,0.052000000000000005,0.109,5.69,74.0,156.0,13.0,1
1.0,138.0,138.0,138.0,1.0,1.0,138.0,138.0,138.0,1.0,1
1.0,29.0,29.0,29.0,0.931,1.0,13.5,27.0,29.0,2.0,1
14.0,1.0,14.0,0.071,1.0,1.0,14.0,14.0,14.0,1.0,1
2.0,236.0,472.0,118.0,0.5660000000000001,0.6890000000000001,10.27,267.0,325.0,26.0,1
2.0,112.0,224.0,56.0,0.496,0.504,55.5,111.0,113.0,2.0,1
3.0,129.0,387.0,43.0,0.305,0.377,11.8,118.0,146.0,10.0,1
12.0,146.0,1752.0,12.167,0.091,0.128,26.67,160.0,225.0,6.0,1
36.0,43.0,1548.0,1.194,0.117,0.183,3.07,181.0,283.0,59.0,1
1.0,148.0,148.0,148.0,0.959,1.0,47.33,142.0,148.0,3.0,1
63.0,79.0,4977.0,1.254,0.338,0.345,186.78,1681.0,1718.0,9.0,1
2.0,538.0,1076.0,269.0,0.637,0.703,29.78,685.0,756.0,23.0,1
1.0,62.0,62.0,62.0,0.984,1.0,61.0,61.0,62.0,1.0,1
54.0,1.0,54.0,0.019,1.0,1.0,54.0,54.0,54.0,1.0,1
1.0,22.0,22.0,22.0,0.5,1.0,1.83,11.0,22.0,6.0,1
13.0,13.0,169.0,1.0,0.124,0.45,3.5,21.0,76.0,6.0,1
2.0,535.0,1070.0,267.5,0.545,0.629,24.29,583.0,673.0,24.0,1
2.0,46.0,92.0,23.0,0.511,0.5539999999999999,47.0,47.0,51.0,1.0,1
14.0,2.0,28.0,0.14300000000000002,0.536,0.536,15.0,15.0,15.0,1.0,1
29.0,31.0,899.0,1.069,0.463,0.726,6.93,416.0,653.0,60.0,1
32.0,350.0,11200.0,10.938,0.142,0.402,3.96,1588.0,4497.0,401.0,1
1.0,81.0,81.0,81.0,0.901,1.0,24.33,73.0,81.0,3.0,1
1.0,17.0,17.0,17.0,0.765,1.0,6.5,13.0,17.0,2.0,1
4.0,7.0,28.0,1.75,0.28600000000000003,1.0,2.0,8.0,28.0,4.0,1
1.0,126.0,126.0,126.0,0.992,1.0,125.0,125.0,126.0,1.0,1
9.0,2.0,18.0,0.222,0.611,0.722,11.0,11.0,13.0,1.0,1
1.0,22.0,22.0,22.0,0.818,1.0,4.5,18.0,22.0,4.0,1
2.0,537.0,1074.0,268.5,0.621,0.747,16.68,667.0,802.0,40.0,1
16.0,30.0,480.0,1.875,0.133,0.471,2.29,64.0,226.0,28.0,1
1.0,199.0,199.0,199.0,0.99,1.0,197.0,197.0,199.0,1.0,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,245.0,697.0,35.0,1
2.0,50.0,100.0,25.0,0.46,0.51,15.33,46.0,51.0,3.0,1
1.0,25.0,25.0,25.0,1.0,1.0,25.0,25.0,25.0,1.0,1
212.0,464.0,98368.0,2.189,0.052000000000000005,0.07,11.84,5066.0,6884.0,428.0,1
2.0,204.0,408.0,102.0,0.412,0.6809999999999999,10.5,168.0,278.0,16.0,1
9.0,4.0,36.0,0.444,0.25,0.75,9.0,9.0,27.0,1.0,1
105.0,2.0,210.0,0.019,0.529,0.5329999999999999,111.0,111.0,112.0,1.0,1
1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1
1.0,29.0,29.0,29.0,1.0,1.0,29.0,29.0,29.0,1.0,1
1.0,277.0,277.0,277.0,0.993,1.0,137.5,275.0,277.0,2.0,1
3.0,537.0,1611.0,179.0,0.353,0.364,71.13,569.0,587.0,8.0,1
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,1
1.0,57.0,57.0,57.0,0.456,1.0,3.71,26.0,57.0,7.0,1
14.0,1.0,14.0,0.071,1.0,1.0,14.0,14.0,14.0,1.0,1
23.0,1.0,23.0,0.043,1.0,1.0,23.0,23.0,23.0,1.0,1
16.0,21.0,336.0,1.3130000000000002,0.095,0.515,1.6,32.0,173.0,20.0,1
28.0,61.0,1708.0,2.1790000000000003,0.172,0.509,1.97,294.0,870.0,149.0,1
1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,1
